EOM,dwh_country_id,rating_base,cash_list_actual_date,cash_list_actual_monthly,cash_list_expected_date,cash_list_expected_date_plan,cash_list_expected_monthly,n_loans,volume_10K
2015-02-28 00:00:00,1,A,0.0350819236492,0.0364192454629,0.0320432039677,0.0311873192004,0.0332672451294,98,96.99
2015-02-28 00:00:00,1,B,0.0473475462719,0.0439345156758,0.0271935111866,0.03351400005,0.0281189842526,198,177.81
2015-02-28 00:00:00,1,C,0.0768960895555,0.0777909838648,0.0482317955287,0.050556761666,0.050171023331,181,171.75
2015-02-28 00:00:00,1,D,0.0768244615367,0.0750035841619,0.057769713579,0.0656238886284,0.0601977871116,135,107.85
2015-02-28 00:00:00,1,E,0.111954729885,0.111374329326,0.0758839992124,0.0634687618491,0.0789866470406,64,35.52
2015-02-28 00:00:00,32,A,0.0292943913367,0.0305037144883,0.027129484467,0.0257835237399,0.0283370140472,11,4.33
2015-02-28 00:00:00,32,B,0.0408035393347,0.0424928589795,0.0334226049056,0.0303801704679,0.0349517081456,20,8.95
2015-02-28 00:00:00,32,C,-0.0102325908422,-0.0164629680074,0.0171283878605,0.039885669291,0.0178609068403,18,6.97
2015-02-28 00:00:00,32,D,0.0828155599601,0.0865748310534,0.06355426353,0.0535256650334,0.0662606997308,8,3.5
2015-02-28 00:00:00,32,E,0.0869547344688,0.0768309677097,0.0201092771919,0.0490781622985,0.0209875300175,3,2.05
2015-02-28 00:00:00,128,B,0.0576148588379,0.0591399287734,0.0464063738738,0.0447594594113,0.0467203194087,1,0.15
2015-02-28 00:00:00,128,C,0.0624793097093,0.0746181215487,0.0472669315146,0.0421869815354,0.0519792014321,5,1.1
2015-02-28 00:00:00,128,D,0.082769354347,0.0209217461625,0.0576438520712,0.051566206696,0.0610236593518,5,0.96
2015-02-28 00:00:00,128,E,0.120013281987,0.124374574697,0.0742525975175,0.0681569416495,0.0749645227872,1,0.3
2015-03-31 00:00:00,1,A,0.0352056628071,0.0358203005532,0.0305656116529,0.0297400657264,0.0316664013542,117,123.64
2015-03-31 00:00:00,1,B,0.0479209067706,0.0460967198887,0.0301085453377,0.032775605284,0.0311178735511,224,210.97
2015-03-31 00:00:00,1,C,0.0675664160917,0.0666878650695,0.0444601068307,0.0462755016815,0.046149814913,228,220.16
2015-03-31 00:00:00,1,D,0.0824170274334,0.0792978236172,0.0477421844315,0.0588979330401,0.0496759455917,171,144.13
2015-03-31 00:00:00,1,E,0.113242990935,0.111700344383,0.070501107784,0.0602861112197,0.0733572381913,75,42.1
