EOM,dwh_country_id,payout_quarter,rating_base,cash_list_actual_date,cash_list_actual_monthly,cash_list_expected_date,cash_list_expected_date_plan,cash_list_expected_monthly,n_loans,volume_10K
2015-01-31 00:00:00,1,2014_Q4,A,0.0305455751393,0.0348860523619,0.0281689334218,0.0264263624398,0.0303176661588,15,15.9
2015-01-31 00:00:00,1,2014_Q4,B,0.0432405708071,0.0441081292157,0.0357054707391,0.0346504156044,0.0369558400852,31,30.01
2015-01-31 00:00:00,1,2014_Q4,C,0.0788523131617,0.0902548091649,0.0635856196219,0.0590730705661,0.0671606942251,38,39.03
2015-01-31 00:00:00,1,2014_Q4,D,0.118456883198,0.118539543415,0.0769226468248,0.0740386258597,0.0801174604992,29,23.27
2015-01-31 00:00:00,1,2014_Q4,E,0.105453665114,0.0941331116703,0.0793511841828,0.0786308226572,0.082745111913,6,2.22
2015-01-31 00:00:00,32,2014_Q2,B,0.0320274450563,0.0320220093464,0.0232389524059,0.0177876852949,0.0243479012655,2,0.88
2015-01-31 00:00:00,32,2014_Q2,D,0.0827308102338,0.0827075680705,0.0635923488631,0.0535691987863,0.0662396832443,3,0.8
2015-01-31 00:00:00,32,2014_Q2,E,0.091007007813,0.0909628399755,0.0731469328519,0.0550352742833,0.0772982384377,1,0.3
2015-01-31 00:00:00,32,2014_Q3,A,0.0280497207621,0.0296317731815,0.0280768716584,0.0268797637354,0.0293284049863,9,3.53
2015-01-31 00:00:00,32,2014_Q3,B,0.0400063234455,0.0416338793746,0.0325742515703,0.0301866042486,0.0339904726031,11,5.62
2015-01-31 00:00:00,32,2014_Q3,C,0.0477764190547,0.0315691288863,0.0268301434146,0.0432506662439,0.0279482868126,10,3.38
2015-01-31 00:00:00,32,2014_Q3,D,0.0831106682713,0.0831251566733,0.0609076818805,0.0535143321947,0.0636043736378,5,2.7
2015-01-31 00:00:00,32,2014_Q4,B,0.0511220526162,0.0509324052499,0.0406051131386,0.0387730328572,0.043103987542,4,1.45
2015-01-31 00:00:00,32,2014_Q4,C,0.0841026655681,0.0925269934251,0.0609719591344,0.0559450694658,0.0652918079703,5,1.69
2015-01-31 00:00:00,32,2014_Q4,E,0.136015035611,0.135989311232,0.0761731412248,0.0668690768874,0.0803659218159,1,0.75
2015-01-31 00:00:00,128,2014_Q4,B,0.0579455298287,0.0579959008716,0.0458699912186,0.0447594594113,0.0461835403562,1,0.15
2015-01-31 00:00:00,128,2014_Q4,C,0.0548023290114,0.0556147938957,0.0426035470862,0.0386859142512,0.0455749191655,2,0.35
2015-01-31 00:00:00,128,2014_Q4,D,0.0781880509404,0.086124178036,0.0548212218967,0.048838752401,0.0595916574966,3,0.68
2015-02-28 00:00:00,1,2014_Q1,A,0.0278714449464,0.0284855167518,0.0354815350026,0.0422053500387,0.0365004604322,18,10.57
2015-02-28 00:00:00,1,2014_Q1,B,0.0554993306125,0.056155253897,0.0457950782736,0.0397194376348,0.0472202327456,22,11.23
2015-02-28 00:00:00,1,2014_Q1,C,0.0802822678413,0.0789410050884,0.0688716646514,0.0539631379894,0.0712605914233,17,7.77
2015-02-28 00:00:00,1,2014_Q1,D,0.103475805694,0.100715161283,0.0911673708235,0.0648903812353,0.099679799998,12,5.75
2015-02-28 00:00:00,1,2014_Q1,E,0.0816630879917,0.0772361944038,0.0800248870901,0.0795702001435,0.082824885857,15,5.96
2015-02-28 00:00:00,1,2014_Q2,A,0.0475015732593,0.0479879724289,0.0425844751246,0.0400237107624,0.0439755444777,13,11.51
2015-02-28 00:00:00,1,2014_Q2,B,0.0540185943655,0.0494516360621,0.0399684159144,0.0337412781343,0.041248645288,29,21.65
2015-02-28 00:00:00,1,2014_Q2,C,0.0698059744097,0.0690140238921,0.0333077835739,0.0391336172749,0.0346896142101,16,14.45
2015-02-28 00:00:00,1,2014_Q2,D,0.100341771521,0.0990004601391,0.0549239127216,0.0581205398149,0.0569851345805,12,7.3
2015-02-28 00:00:00,1,2014_Q2,E,0.132663775683,0.129768838434,0.0858579525481,0.0621094441893,0.0891543457094,15,10.64
2015-02-28 00:00:00,1,2014_Q3,A,0.0362171280075,0.0370482675791,0.032236097349,0.0304056320037,0.0333917517538,37,37.31
2015-02-28 00:00:00,1,2014_Q3,B,0.0452072054235,0.0385656537894,0.0141573462523,0.0342062058829,0.0146519852093,74,67.78
2015-02-28 00:00:00,1,2014_Q3,C,0.0803304715882,0.07855251572,0.0471052839596,0.0555870954561,0.0488179741742,69,64.84
2015-02-28 00:00:00,1,2014_Q3,D,0.0477794575511,0.0461446481631,0.0564473297555,0.0703010740372,0.0588708539642,53,47.48
2015-02-28 00:00:00,1,2014_Q3,E,0.118913911283,0.117998450996,0.0761285628063,0.064174733991,0.0794906491753,16,8.02
2015-02-28 00:00:00,1,2014_Q4,A,0.0301733972903,0.0331177214552,0.0279149542352,0.0270504937438,0.0291466941969,30,37.6
2015-02-28 00:00:00,1,2014_Q4,B,0.0420610770981,0.0428312686292,0.0319918269304,0.0323410889314,0.0330825034035,73,77.15
2015-02-28 00:00:00,1,2014_Q4,C,0.0747416404222,0.0804399796064,0.0502955390747,0.0481367925283,0.0524834116028,79,84.69
2015-02-28 00:00:00,1,2014_Q4,D,0.107016995198,0.104848469357,0.0574721213818,0.0626836231873,0.0597215357148,58,47.32
2015-02-28 00:00:00,1,2014_Q4,E,0.112923637502,0.126633123688,0.0645796826458,0.0572183333735,0.0673968978565,18,10.9
2015-02-28 00:00:00,32,2014_Q2,B,0.0318727591703,0.0322651004868,0.0240400764696,0.0177876852949,0.02514548452,2,0.88
2015-02-28 00:00:00,32,2014_Q2,D,0.082801013543,0.0836998433998,0.0649500938074,0.0535691987863,0.067543185726,3,0.8
2015-02-28 00:00:00,32,2014_Q2,E,0.0908184514805,0.0916559943329,0.0751858438485,0.0550352742833,0.079195187676,1,0.3
2015-02-28 00:00:00,32,2014_Q3,A,0.0296604351878,0.0308972395582,0.0283735534289,0.0268797637354,0.0296105616332,9,3.53
2015-02-28 00:00:00,32,2014_Q3,B,0.0407848726294,0.0428832755199,0.0330995764246,0.0301866042486,0.0345109787399,11,5.62
2015-02-28 00:00:00,32,2014_Q3,C,-0.0606014584972,-0.0629464755061,0.0167651573111,0.0432506662439,0.0174466221232,10,3.38
2015-02-28 00:00:00,32,2014_Q3,D,0.0828220527428,0.087922162556,0.0631818038942,0.0535143321947,0.0659169057467,5,2.7
2015-02-28 00:00:00,32,2014_Q4,A,0.0263649953201,0.027365290001,0.0213354131776,0.0206826335631,0.0223743435968,2,0.8
2015-02-28 00:00:00,32,2014_Q4,B,0.0475816125847,0.0489902146027,0.0384176217983,0.0362611766269,0.0405822073801,7,2.45
2015-02-28 00:00:00,32,2014_Q4,C,0.0644119388951,0.0590826672659,0.0174535756449,0.0368032348032,0.0182333758539,8,3.59
2015-02-28 00:00:00,32,2014_Q4,E,0.0855372337926,0.0704850224059,0.0146331369042,0.0485208481073,0.0152534103969,2,1.75
2015-02-28 00:00:00,128,2014_Q4,B,0.0576148588379,0.0591399287734,0.0464063738738,0.0447594594113,0.0467203194087,1,0.15
2015-02-28 00:00:00,128,2014_Q4,C,0.0624793097093,0.0746181215487,0.0472669315146,0.0421869815354,0.0519792014321,5,1.1
2015-02-28 00:00:00,128,2014_Q4,D,0.082769354347,0.0209217461625,0.0576438520712,0.051566206696,0.0610236593518,5,0.96
2015-02-28 00:00:00,128,2014_Q4,E,0.120013281987,0.124374574697,0.0742525975175,0.0681569416495,0.0749645227872,1,0.3
2015-03-31 00:00:00,1,2014_Q1,A,0.0290719280802,0.0294976373125,0.0356919486191,0.0422053500387,0.0366881163818,18,10.57
2015-03-31 00:00:00,1,2014_Q1,B,0.0557811115207,0.0556027795377,0.0453372965016,0.0397194376348,0.0467097401271,22,11.23
2015-03-31 00:00:00,1,2014_Q1,C,0.0810307408824,0.0779343135824,0.0692383680468,0.0539631379894,0.0715359228184,17,7.77
2015-03-31 00:00:00,1,2014_Q1,D,0.104947581575,0.111945878773,0.0947209716987,0.0648903812353,0.103529139401,12,5.75
2015-03-31 00:00:00,1,2014_Q1,E,0.0846800986588,0.0798317083195,0.081846256834,0.0795702001435,0.0846305781279,15,5.96
2015-03-31 00:00:00,1,2014_Q2,A,0.0478238432682,0.0478391815988,0.0428574436692,0.0400237107624,0.0442130033703,13,11.51
2015-03-31 00:00:00,1,2014_Q2,B,0.0547774535647,0.0551534605145,0.0407839831858,0.0337412781343,0.0420508579316,29,21.65
2015-03-31 00:00:00,1,2014_Q2,C,0.0715461199149,0.075373948695,0.0511362118994,0.0391336172749,0.0531982250818,16,14.45
2015-03-31 00:00:00,1,2014_Q2,D,0.101341866976,0.0993498540658,0.0572747170964,0.0581205398149,0.0593678367286,12,7.3
2015-03-31 00:00:00,1,2014_Q2,E,0.135728242958,0.137232803139,0.0901881037397,0.0621094441893,0.0935183970637,15,10.64
